id	user	icon	portrait	English	Japanese	JPN notes	French	Italian	German	Spanish	Craig's Notes	FIGS Notes/Questions	Final Notes	ENG Character Count
				Jim Guthrie has since provided music for several videogames & films as well as releasing a few records.	Jim Guthrie はその後、;さまざまなゲームや映画で;サウンドトラックを手掛けた。;レコードも出たよ！		Jim Guthrie a par la suite fourni des musiques pour plusieurs jeux vidéo & films et sorti quelques disques. 	Da allora a Jim Guthrie è stato chiesto di creare la colonna sonora di molti videogiochi e film e ha pubblicato anche dei dischi.	Jim Guthrie hat seitdem Musik für mehrere Videospiele & Filme geschrieben, und ein paar Alben veröffentlicht.	A Jim Guthrie le pidieron que creara música para varios videojuegos y películas. También lanzó algunos discos.	Jim Guthrie has since provided music for several videogames & films as well as releasing a few records.			103
				Capy continues their ongoing quest in the creation of weird and wonderful videogames.	Capy はあいかわらず;怪しくて素敵なゲームを製作中。		Capy a continué de créer des jeux vidéo étranges et merveilleux.	Capy continua a creare tanti videogiochi meravigliosamente strani.	Capy macht weiter mit der ewigen Arbeit an seltsamen und wunderbaren Videospielen.	Capy todavía tiene la misión incansable de crear videojuegos raros y maravillosos.		Removed mention of Super Time Force being upcoming-changed august 24		85
				The staff at Superbrothers A/V Inc are taking their sweet time to dream new dreams.	Superbrothers A/V Inc の面々は、腰を据えて;~「新たな夢を探す夢」を見ている真っ最中。		Le staff de Superbrothers A/V Inc prennent le temps de faire de nouveaux rêves.	Lo staff di Superbrothers A/V Inc si sta preparando con tutta calma per nuovi sogni e avventure.	Die Mitarbeiter von Superbrothers A/V Inc. nehmen sich etwas Zeit, um neue Träume zu träumen.	El personal de Superbrothers A/V Inc. se toma un buen tiempo para soñar sueños nuevos.	The staff at Superbrothers A/V Inc are taking their sweet time to dream new dreams.	Updated AUG 29		83
				S:S&S EP was one of Time Magazine's "Top 10 Videogames of 2011"	スキムスは Time マガジンの;~「2011 年のゲームトップ10」ランキングに;ランクイン…え、マジで?	[2018.9.25 ytk] Changed the second line break from after the "ランクイン;" to before the "ランキングに".	S:S&S EP était l'un des "10 meilleurs jeux vidéo de 2011" du Time Magazine.	S:S&S EP è stato uno dei "10 migliori videogiochi del 2011"	S:S&S EP war eines der "Top 10 Videogames of 2011" des Time Magazines.	S:S&S EP fue uno de los mejores 10 videojuegos de 2011 de Time Magazine.	S:S&S EP was one of Time Magazine's "Top 10 Videogames of 2011"	Updated AUG 29		63
				Jim Guthrie's musical score was recognized as 'The Best Videogame Music of 2011' by Kirk Hamilton at Kotaku.	Jim Guthrie の楽曲も、;~Kotaku の Kirk Hamilton 氏により;~「2011 年ベストゲーム音楽」に挙げられました。	[2018.9.26 ytk]] Changed "により", "に挙げられました" in order to fit the text box.	Les musiques de Jim Guthrie ont été reconnues comme 'Les meilleures musiques de jeux vidéo de 2011' par Kirk Hamilton de Kotaku.	La colonna sonora musicale di Jim Guthrie è stata premiata come la "Migliore musica di un videogioco nel 2011" da Kirk Hamilton di Kotaku.	Die Musik von Jim Guthrie wurde von Kirk Hamilton bei Kotaku als "The Best Videogame Music of 2011" ausgezeichnet.	La banda sonora de Jim Guthrie recibió el título de mejor música de videojuegos de 2011 según Kirk Hamilton alias en Kotaku.	maybe cut? or just remove twitter handle	Updated AUG 29 - Handle removed, can decide whether to cut or not from there		108
				S:S&S EP won a Game Developer's Choice Award at GDC 2012.	スキムスはさらに、GDC 2012 で並み居る;~AAA タイトルをさしおいて Game Developer's;~Choice Award を受賞。信じらんない。最高。		S:S&S EP a remporté un Game Developer's Choice Award au GDC de 2012. 	S:S&S EP ha vinto il Game Developer's Choice Award alla GDC del 2012.	S:S&S EP gewann bei GDC 2012 einen "Game Developer's Choice Award".	S:S&S EP ganó un Game Developer's Choice Award en la GDC 2012.	S:S&S EP won a Game Developer's Choice Award at GDC 2012	Updated AUG 29		57
				* * * TWELVE YEARS LATER * * *	* * * 12年後 * * *		* * * DOUZE ANS PLUS TARD * * *	* * * DODICI ANNI DOPO * * *	* * * ZWÖLF JAHRE SPÄTER * * *	* * * DOCE AÑOS DESPUÉS * * *				30
				S:S&S EP was dusted off and refreshed to ensure the game still ran on the lastest operating systems.	『スキムス』は最新のOSでも動作するようアップデートされました。		S:S&S EP a été dépoussiéré et rafraîchi pour pouvoir tourner sur les systèmes d'exploitation les plus récents.	S:S&S EP è stato rispolverato e aggiornato per garantire che il gioco continui a funzionare sui sistemi operativi più recenti.	S:S&S EP wurde entstaubt und aufgefrischt, um zu gewährleisten, dass das Spiel auch auf den neuesten Betriebssystemen läuft.	S:S&S EP ha sido aseado y actualizado para garantizar que el juego aún funcione en los sistemas operativos más recientes.				100
				Superbrothers remains a tiny videogame art & design outfit, now in its 20th year. It operates out of the woods of Quebec and Canada's west coast.	Superbrothersは、;今年で20年目を迎える小さなゲームアート&デザイン会社であり、;ケベックとカナダ西海岸の森に拠点を置いています。		Aujourd'hui âgée de 20 ans, la petite équipe de Superbrothers reste au service de la conception et de la création d'œuvres vidéoludiques. Elle opère dans les forêts du Québec et sur la côte ouest du Canada.	Giunta al suo ventesimo anno, Superbrothers si riafferma come una piccola impresa al servizio della concezione artistica e grafica di videogiochi. Opera nei boschi del Quebec e nella costa occidentale del Canada.	Superbrothers ist auch im 20. Jahr seines Bestehens eine kleine Videospiel-Designschmiede, die in den Wäldern von Quebec und Kanada tätig ist.	Superbrothers sigue siendo una pequeña empresa de arte y diseño de videojuegos, ahora en su vigésimo año. Tiene su sede en los bosques de Quebec y la costa oeste de Canadá.				145
				Since S:S&S EP, Superbrothers and Jim Guthrie contributed to Sound Shapes (2012) (Queasy Games) (PlayStation + PC).	『スキムス』のリリース後、;SuperbrothersとJim Guthrieは;『Sound Shapes』（2012）（Queasy Games）;（PlayStation + PC）に携わりました。		Depuis S:S&S EP, Superbrothers et Jim Guthrie ont contribué à Sound Shapes (2012) (Queasy Games) (PlayStation + PC).	Dopo S:S&S EP, Superbrothers e Jim Guthrie hanno contribuito a Sound Shapes (2012) (Queasy Games) (PlayStation + PC).	Seit S:S&S EP haben Superbrothers und Jim Guthrie zu Sound Shapes (2012) (Queasy Games) (PlayStation + PC) beigetragen.	Desde S:S&S EP, Superbrothers y Jim Guthrie han contribuido a Sound Shapes (2012) (Queasy Games) (PlayStation + PC).				115
				Superbrothers dreamed new dreams and eventually delivered JETT: The Far Shore + Given Time (2021/2023) (PlayStation + PC), a soviet style sci fi saga with songs and sounds by composer scntfc.	Superbrothersは新たな夢を描き、;作曲家scntfc氏の楽曲とサウンドによるソビエト風SFサーガ;『JETT: The Far Shore + Given Time』;（2021/2023）（PlayStation + PC）を制作しました。		Superbrothers a fait de nouveaux rêves et abouti à JETT: The Far Shore + Given Time (2021/2023) (PlayStation + PC), une saga de science-fiction de style soviétique avec une bande originale et des effets sonores conçus par le compositeur scntfc.	Superbrothers ha poi inseguito nuovi sogni creando JETT: The Far Shore + Given Time (2021/2023) (PlayStation + PC), una saga di fantascienza in stile sovietico con canzoni e suoni del compositore scntfc.	Superbrothers träumten neue Träume und lieferten schließlich JETT: The Far Shore + Given Time (2021/2023) (PlayStation + PC), eine Sci-Fi-Saga im sowjetischen Stil mit Songs und Sounds des Komponisten scntfc.	Superbrothers soñó con algo nuevo y por fin creó JETT: The Far Shore + Given Time (2021/2023) (PlayStation + PC), una saga de ciencia ficción de estilo soviético con canciones y sonidos del compositor scntfc.				191
				As of 2023, a new pixel project is brewing at Superbrothers.	2023年現在、;Superbrothersでは新たなピクセルアート系ゲームのプロジェクトが進行中です。		En cette année 2023, Superbrothers concocte un nouveau projet à base de pixels.	Dall'inizio del 2023, Superbrothers sta lavorando ad un nuovo progetto a base di pixel.	Ab 2023 braut sich bei Superbrothers ein neues Pixelprojekt zusammen.	A partir de 2023, se está gestando un nuevo proyecto de píxeles en Superbrothers.				60
				Capy Games dispatched the bombastically high-action time-rewinder Super Time Force Ultra (2014) (PlayStation + PC + Xbox).	Capy Gamesは、;強烈なアクション満載のタイムトラベル系ゲーム;『Super Time Force Ultra』（2014年）（PlayStation + PC + Xbox）;をリリースしました。		Capy Games a livré le jeu d'action bombastique qui remonte le temps Super Time Force Ultra (2014) (PlayStation + PC + Xbox).	Capy Games ha lanciato lo spettacolare gioco d'azione con riavvolgitore temporale Super Time Force Ultra (2014) (PlayStation + PC + Xbox).	Capy Games schickte das spektakulär actiongeladene Zeitreiseabenteuer Super Time Force Ultra (2014) (PlayStation + PC + Xbox) ins Rennen.	Capy Games lanzó el impresionante título de retroceso en el tiempo Super Time Force Ultra (2014) (PlayStation + PC + Xbox).				122
				In 2018, Capy delivered Below - an action-adventure roguelike featuring a tiny warrior exploring the mysterious depths of a remote island (PlayStation + PC + Xbox).	2018年、Capyは、;小さな戦士が離島の神秘的な奥地を探索するアクションアドベンチャーローグライクゲーム;『Below』（PlayStation + PC + Xbox）を発表しました。		En 2018, Capy a sorti Below - un roguelike d'action-aventure animé par un petit guerrier qui explore les profondeurs mystérieuses d'une île perdue (PlayStation + PC + Xbox).	Nel 2018, Capy ha creato Below, un roguelike di azione e avventura nel quale un minuscolo guerriero esplora le misteriose profondità di un'isola remota (PlayStation + PC + Xbox).	2018 lieferte Capy Below - ein Action-Adventure-Rogue-like, in dem ein kleiner Krieger die geheimnisvollen Tiefen einer abgelegenen Insel erkundet (PlayStation + PC + Xbox).	En 2018, Capy presentó Below, un roguelike de acción y aventuras en el que un pequeño guerrero explora las misteriosas profundidades de una isla remota (PlayStation + PC + Xbox).				164
				Capy released the weird and wonderful Grindstone in 2019 and stubbornly continues adding new features and content for players to enjoy (Apple Arcade + Switch + PC + PlayStation + Xbox).	また、2019年には、奇妙でありながら心から楽しめる『Grindstone』をリリースしており、;Capyは、プレイヤーに楽しんでもらえるよう、;今もなお新機能や新コンテンツを追加し続けています;（Apple Arcade + Switch + PC + PlayStation + Xbox）。		Capy a édité l'étrange et merveilleux Grindstone en 2019 et continue vaille que vaille à y ajouter de nouvelles fonctionnalités et de nouveaux contenus que les joueurs plébiscitent (Apple Arcade + Switch + PC + PlayStation + Xbox).	Nel 2019, Capy ha realizzato lo strano e meraviglioso Grindstone e continua ostinatamente ad aggiungere nuove funzionalità e contenuti per la gioia dei giocatori (Apple Arcade + Switch + PC + PlayStation + Xbox).	2019 veröffentlichte Capy das herrlich schräge Grindstone und fügt hartnäckig weiterhin neue Features und Inhalte hinzu, an denen sich die Spieler erfreuen können (Apple Arcade + Switch + PC + PlayStation + Xbox).	Capy lanzó el extraño y maravilloso Grindstone en 2019 y continúa añadiendo de manera obstinada nuevas funciones y contenidos para que los jugadores puedan disfrutar al máximo (Apple Arcade + Switch + PC + PlayStation + Xbox).				185
				Meanwhile as of 2023, the team is cooking up a delicious new game in their game cauldron.	そして、2023年現在、チームは新作ゲームを鋭意開発中です。		Pendant ce temps, en 2023, l'équipe nous prépare un délicieux nouveau titre dans son chaudron vidéoludique.	Nel frattempo, a partire dal 2023, la squadra sta preparando un nuovo delizioso titolo nel suo calderone dei giochi.	In der Zwischenzeit, ab 2023, kocht das Team in seinem Spielekessel ein köstliches neues Spiel.	Mientras tanto, desde 2023, el equipo está preparando un nuevo y delicioso juego en su caldero de juegos.				89
				* * * WHAT IS S:S&S EP? * * *	* * * スキムスってなぁに？ * * *	[2018.9.25 ytk] "ぁ" appears to be garbled.  [2018.9.27 ytk] fix confirmed.	* * * QU'EST-CE QUE S:S&S EP ? * * *	* * * CHE COS'È S:S&S EP? * * *	* * * WAS IST S:S&S EP? * * *	* * * ¿QUÉ ES S:S&S EP? * * *	WHAT IS S:S&S EP?	Updated AUG 29		29
				S:S&S EP is intended as a brave experiment in Input Output Cinema, whatever that is supposed to be.	スキムスは、;インプット・アウトプット・シネマ;という斬新な実験的試みです、;それが何かよく分からないけど。		S:S&S EP est pensé comme une expérience courageuse de cinéma input/output, quoi que cela veuille dire.	S:S&S EP è nato come un esperimento coraggioso di cinema input/output (qualsiasi cosa sia).	S:S&S EP soll ein mutiges Experiment im Input Output Cinema sein, was auch immer das sein mag.	S:S&S EP es un experimento audaz de cine interactivo, sea lo que sea eso.				99
				S:S&S EP is a fresh approach to the old school adventure videogame with an emphasis on audiovisual style.	スキムスは;かつての名作アドベンチャーゲームに;特徴的なオーディオビジュアル要素を加えた;新しいアプローチを取っています。		S:S&S EP est une nouvelle approche d'un jeu vidéo d'aventure de la vieille école, avec une emphase sur son style audiovisuel.	S:S&S EP è un nuovo approccio ai giochi di avventura vecchia scuola con un'enfasi sullo stile audiovisivo.	S:S&S EP ist ein frischer Ansatz für traditionelle Abenteuer-Videospiele mit Schwerpunkt auf audiovisuellen Stil.	S:S&S EP es un enfoque nuevo de los juegos de aventura del pasado con énfasis en el estilo audiovisual.				105
